1615515239,3.057303829118814e-05
1615515269,3.057269880696166e-05
1615515299,3.0572364564625184e-05
1615515329,3.057201665304775e-05
1615515359,3.0571688672801094e-05
1615515389,3.0571341789639115e-05
1615515419,3.0571005213282825e-05
1615515449,3.057066670277748e-05
1615515479,3.0570337654115016e-05
1615515509,3.056999248984943e-05
1615515539,3.056966354011068e-05
1615515569,3.0569325903399447e-05
1615515599,3.0568982703326275e-05
1615515629,3.05686395109592e-05
1615515659,3.0568309661908226e-05
1615515689,3.057072714710998e-05
1615515719,3.0570388757741744e-05
1615515749,3.057005248598044e-05
1615515779,3.05697138583394e-05
1615515809,3.057213012314721e-05
1615515839,3.057731714150042e-05
1615515869,3.057696991824999e-05
1615515899,3.0576633761653305e-05
1615515929,3.057629600853912e-05
1615515959,3.057596265243481e-05
1615515989,3.0575617401432806e-05
1615516019,3.057528355366127e-05
1615516049,3.057769582695175e-05
1615516079,3.0577356645823655e-05
1615516109,3.057702118637517e-05
1615516139,3.0576688435432095e-05
1615516169,3.0576349783105854e-05
1615516199,3.057600978776831e-05
1615516229,3.057842509996829e-05
1615516259,3.057809707552316e-05
1615516289,3.057775133220806e-05
1615516319,3.057741310894748e-05
1615516349,3.057706577739936e-05
1615516379,3.0576734068366334e-05
1615516409,3.057638092854206e-05
1615516439,3.057604830597168e-05
1615516469,3.05757118083399e-05
1615516499,3.057814376302973e-05
1615516529,3.0577804295593575e-05
1615516559,3.057746905568688e-05
1615516589,3.057712411736328e-05
1615516619,3.0576789145558924e-05
1615516649,3.0576442534691034e-05
1615516679,3.057611238818408e-05
1615516709,3.057576106679432e-05
1615516739,3.0575427643848025e-05
1615516769,3.0575079713659824e-05
1615516799,3.0574745461725093e-05
1615516829,3.0577162362055016e-05
1615516859,3.057683577413061e-05
1615516889,3.057649214703006e-05
1615516919,3.057615705053519e-05
1615516949,3.0575808375704406e-05
1615516979,3.057547118466616e-05
1615517009,3.0577891713479934e-05
1615517039,3.0577563029823206e-05
1615517069,3.057722388970354e-05
1615517099,3.05768888074143e-05
1615517129,3.0576540484882226e-05
1615517159,3.057621917113378e-05
1615517189,3.057587162324027e-05
1615517219,3.0578298373851835e-05
1615517249,3.057796329825386e-05
1615517279,3.057763624590051e-05
1615517309,3.0580052012854935e-05
1615517339,3.058248232487462e-05
1615517369,3.058490768966307e-05
1615517399,3.058456673678978e-05
1615517429,3.058422705738997e-05
1615517459,3.058665468578527e-05
1615517489,3.05863102645127e-05
1615517519,3.0585968467193694e-05
1615517549,3.0585626930688386e-05
1615517579,3.058530261731637e-05
1615517609,3.058496084251747e-05
1615517639,3.0584631480105346e-05
1615517669,3.05842773158341e-05
1615517699,3.058394341149931e-05
1615517729,3.058361137082503e-05
1615517759,3.058327840919564e-05
1615517789,3.0582938114038355e-05
1615517819,3.0582591329591195e-05
1615517849,3.0582242359312984e-05
1615517879,3.058191837082625e-05
1615517909,3.0581581733811314e-05
1615517939,3.058124299502282e-05
