1617033636,15032710.910641106
1617033666,15032710.910641106
1617033696,15032710.910641106
1617033726,15032710.910641106
1617033756,15032710.910641106
1617033786,15032710.910641106
1617033816,15032710.910641106
1617033846,15032710.910641106
1617033876,15032710.910641106
1617033906,15032710.910641106
1617033936,15032710.910641106
1617033966,15032710.910641106
1617033996,15032710.910641106
1617034026,15032710.910641106
1617034056,15032710.910641106
1617034086,15032710.910641106
1617034116,15032710.910641106
1617034146,15032710.910641106
1617034176,15032710.910641106
1617034206,15032710.910641106
1617034236,15032710.910641106
1617034266,15032710.910641106
1617034296,15032710.910641106
1617034326,15032710.910641106
1617034356,15032710.910641106
1617034386,15032710.910641106
1617034416,15032710.910641106
1617034446,15032710.910641106
1617034476,15032710.910641106
1617034506,15032710.910641106
1617034536,15032710.910641106
1617034566,15032710.910641106
1617034596,15032710.910641106
1617034626,15032710.910641106
1617034656,15032710.910641106
1617034686,15032710.910641106
1617034716,15032710.910641106
1617034746,15032710.910641106
1617034776,15032710.910641106
1617034806,15032710.910641106
1617034836,15032710.910641106
1617034866,15032710.910641106
1617034896,15032710.910641106
1617034926,15032710.910641106
1617034956,15032710.910641106
1617034986,15032710.910641106
1617035016,15032710.910641106
1617035046,15032710.910641106
1617035076,15032710.910641106
1617035106,15032710.910641106
1617035136,15032710.910641106
1617035166,15032710.910641106
1617035196,15032710.910641106
1617035226,15032710.910641106
1617035256,15032710.910641106
1617035286,15032710.910641106
1617035316,15032710.910641106
1617035346,15032710.910641106
1617035376,15032710.910641106
1617035406,15032710.910641106
1617035436,15032710.910641106
1617035466,15032710.910641106
1617035496,15032710.910641106
1617035526,15032710.910641106
1617035556,15032710.910641106
1617035586,15032710.910641106
1617035616,15032710.910641106
1617035646,15032710.910641106
1617035676,15032710.910641106
1617035706,15032710.910641106
1617035736,15032710.910641106
1617035766,15032710.910641106
1617035796,15032710.910641106
1617035826,15032710.910641106
1617035856,15032710.910641106
1617035886,15032710.910641106
1617035916,15032710.910641106
1617035946,15032710.910641106
1617035976,15032710.910641106
1617036006,15032710.910641106
1617036036,15032710.910641106
1617036066,15032710.910641106
1617036096,15032710.910641106
1617036126,15032710.910641106
1617036156,15032710.910641106
1617036186,15032710.910641106
1617036216,15032710.910641106
1617036246,15032710.910641106
1617036276,15032710.910641106
1617036306,15032710.910641106
1617036336,15032710.910641106
1617036366,15032710.910641106
1617036396,15032710.910641106
1617036426,15032710.910641106
1617036456,15032710.910641106
1617036486,15032710.910641106
1617036516,15032710.910641106
1617036546,15032710.910641106
1617036576,15032710.910641106
1617036606,15032710.910641106
1617036636,15032710.910641106
1617036666,15032710.910641106
1617036696,15032710.910641106
1617036726,15032710.910641106
1617036756,15032710.910641106
1617036786,15032710.910641106
1617036816,15032710.910641106
1617036846,15032710.910641106
1617036876,15032710.910641106
1617036906,15032710.910641106
1617036936,15032710.910641106
1617036966,15032710.910641106
1617036996,15032710.910641106
1617037026,15032710.910641106
1617037056,15032710.910641106
1617037086,15032710.910641106
1617037116,15032710.910641106
1617037146,15032710.910641106
1617037176,15032710.910641106
1617037206,15032710.910641106
1617037236,15032710.910641106
1617037266,15032710.910641106
1617037296,15032710.910641106
1617037326,15032710.910641106
1617037356,15032710.910641106
1617037386,15032710.910641106
1617037416,15032710.910641106
1617037446,15032710.910641106
1617037476,15032710.910641106
1617037506,15032710.910641106
1617037536,15032710.910641106
1617037566,15032710.910641106
1617037596,15032710.910641106
1617037626,15032710.910641106
1617037656,15032710.910641106
1617037686,15032710.910641106
1617037716,15032710.910641106
1617037746,15032710.910641106
1617037776,15032710.910641106
1617037806,15032710.910641106
1617037836,15032710.910641106
1617037866,15032710.910641106
1617037896,15032710.910641106
1617037926,15032710.910641106
1617037956,15032710.910641106
1617037986,15032710.910641106
1617038016,15032710.910641106
1617038046,15032710.910641106
1617038076,15032710.910641106
1617038106,15032710.910641106
1617038136,15032710.910641106
1617038166,15032710.910641106
1617038196,15032710.910641106
1617038226,15032710.910641106
1617038256,15032710.910641106
