1617033636,19567689.22538579
1617033666,19567542.89007898
1617033696,19567425.8016813
1617033726,19567256.683669027
1617033756,19566991.391234044
1617033786,19566578.902556587
1617033816,19566096.991176534
1617033846,19566065.55249703
1617033876,19565949.920563277
1617033906,19565816.103187717
1617033936,19565482.441586073
1617033966,19565254.087155003
1617033996,19565257.38254415
1617034026,19565232.59020029
1617034056,19565101.501440737
1617034086,19564872.914335046
1617034116,19564764.45986343
1617034146,19564713.214261338
1617034176,19564577.85675367
1617034206,19564384.46107955
1617034236,19564327.13306223
1617034266,19564261.627094373
1617034296,19564193.952208012
1617034326,19563999.35419342
1617034356,19563858.496770613
1617034386,19563649.13332557
1617034416,19563532.81078355
1617034446,19563444.79600821
1617034476,19563335.390372086
1617034506,19563187.9247376
1617034536,19563132.378022064
1617034566,19562884.0780646
1617034596,19562836.205297794
1617034626,19562728.110105213
1617034656,19562694.828449
1617034686,19562453.619713075
1617034716,19562264.122636277
1617034746,19562170.696814638
1617034776,19562043.76879156
1617034806,19561906.03216201
1617034836,19561792.04885747
1617034866,19561567.164962508
1617034896,19561415.61204252
1617034926,19561124.33584997
1617034956,19561062.253218032
1617034986,19561025.175081797
1617035016,19560936.673615355
1617035046,19560864.864394307
1617035076,19560766.20158942
1617035106,19560660.58091703
1617035136,19560599.04241294
1617035166,19560464.965059724
1617035196,19560378.216597475
1617035226,19560218.632566378
1617035256,19560061.804131467
1617035286,19559963.74077314
1617035316,19559797.53573979
1617035346,19559734.56953784
1617035376,19559571.64903072
1617035406,19559419.931005057
1617035436,19559313.568331722
1617035466,19559184.636637848
1617035496,19559117.12287539
1617035526,19558984.55859968
1617035556,19558965.210515697
1617035586,19558848.28111826
1617035616,19558635.91715878
1617035646,19558509.94086731
1617035676,19558225.115241364
1617035706,19558086.445176966
1617035736,19557869.704044122
1617035766,19557771.201795995
1617035796,19557511.809152648
1617035826,19557513.627199564
1617035856,19557533.709781002
1617035886,19557488.418757956
1617035916,19557355.208254464
1617035946,19557237.243785396
1617035976,19557206.076342717
1617036006,19556916.89254216
1617036036,19556831.142447967
1617036066,19556780.798104707
1617036096,19556755.68576609
1617036126,19556463.27111191
1617036156,19556065.383740924
1617036186,19555930.473458532
1617036216,19555711.45680697
1617036246,19555629.68508293
1617036276,19555487.374105528
1617036306,19555351.93093811
1617036336,19555302.76000999
1617036366,19555214.236839205
1617036396,19555207.891937833
1617036426,19555069.766002536
1617036456,19554996.953754324
1617036486,19554973.31771378
1617036516,19554627.427917667
1617036546,19554598.239705004
1617036576,19554433.61773394
1617036606,19554320.669315767
1617036636,19554192.320429236
1617036666,19554039.382083174
1617036696,19553871.202766187
1617036726,19553713.154006783
1617036756,19553399.65590725
1617036786,19553215.62774892
1617036816,19552977.73929979
1617036846,19552943.628242243
1617036876,19552919.075086027
1617036906,19552877.10142562
1617036936,19552786.02606505
1617036966,19552697.770655345
1617036996,19552621.297194004
1617037026,19552492.967244685
1617037056,19552307.188489493
1617037086,19552129.739371706
1617037116,19551949.274449363
1617037146,19551919.44636935
1617037176,19551644.27365052
1617037206,19552284.53748965
1617037236,19552218.968183056
1617037266,19551966.236424275
1617037296,19551874.30990721
1617037326,19551808.996121895
1617037356,19551711.26281809
1617037386,19551598.5915128
1617037416,19551449.55532077
1617037446,19551407.053600736
1617037476,19551241.008972347
1617037506,19551109.022902343
1617037536,19551043.714510616
1617037566,19550920.778549325
1617037596,19550858.012449767
1617037626,19550634.076757178
1617037656,19550466.373938005
1617037686,19550409.014424264
1617037716,19550319.676490575
1617037746,19550137.470770285
1617037776,19550003.113929525
1617037806,19549869.26308592
1617037836,19549620.388798006
1617037866,19549513.59048255
1617037896,19549518.93794868
1617037926,19549443.288976163
1617037956,19549380.86825557
1617037986,19549201.193317086
1617038016,19549053.121558227
1617038046,19548953.171373416
1617038076,19548923.89611822
1617038106,19548794.784154207
1617038136,19548626.6014699
1617038166,19548579.84681878
1617038196,19548451.26083931
1617038226,19548372.404745746
1617038256,19548305.762871593
1617038286,19548173.688009623
1617038316,19547849.892225794
1617038346,19547642.075272903
1617038376,19547282.08764482
1617038406,19547080.8561329
1617038436,19546982.39479917
1617038466,19546417.007991143
1617038496,19546254.306837637
1617038526,19546150.23688765
1617038556,19546061.146062683
1617038586,19545801.723411407
1617038616,19545760.987899244
1617038646,19545678.888475914
